end_id,end_label,start_id,start_label,rel_id,surface_text,weight,dataset
/c/en/deal_cards,deal cards,/c/en/person,A person,/r/CapableOf,[[A person]] can [[deal cards]],3.4641016151377544,/d/conceptnet/4/en
/c/en/person,a person,/c/en/brain,a brain,/r/AtLocation,*Something you find in [[a person]] is [[a brain]],3.4641016151377544,/d/conceptnet/4/en
/c/en/pay_on_bill,pay on a bill,/c/en/person,A person,/r/CapableOf,[[A person]] can [[pay on a bill]],3.4641016151377544,/d/conceptnet/4/en
/c/en/board_train,board a train,/c/en/person,A person,/r/CapableOf,[[A person]] can [[board a train]],3.4641016151377544,/d/conceptnet/4/en
/c/en/have_to_go_to_war,have to go to war,/c/en/person,a person,/r/NotDesires,[[a person]] doesn't want [[have to go to war]],3.4641016151377544,/d/conceptnet/4/en
/c/en/good_eyesight,good eyesight,/c/en/person,a person,/r/Desires,[[a person]] wants [[good eyesight]],3.4641016151377544,/d/conceptnet/4/en
/c/en/buy_food,buy food,/c/en/person,A person,/r/CapableOf,[[A person]] can [[buy food]],3.4641016151377544,/d/conceptnet/4/en
/c/en/visit_place,visit a place,/c/en/person,a person,/r/CapableOf,[[a person]] can [[visit a place]],3.4641016151377544,/d/conceptnet/4/en
/c/en/communication,communication,/c/en/person,a person,/r/Desires,[[a person]] wants [[communication]],3.4641016151377544,/d/conceptnet/4/en
/c/en/punished,be punished,/c/en/person,a person,/r/NotDesires,[[a person]] doesn't want to [[be punished]],3.4641016151377544,/d/conceptnet/4/en
/c/en/reply_to_question,reply to a question,/c/en/person,a person,/r/CapableOf,[[a person]] can [[reply to a question]],3.4641016151377544,/d/conceptnet/4/en
/c/en/open_sores,open sores,/c/en/person,a person,/r/NotDesires,[[a person]] doesn't want [[open sores]],3.4641016151377544,/d/conceptnet/4/en
/c/en/std,an STD,/c/en/person,a person,/r/NotDesires,[[a person]] doesn't want [[an STD]],3.4641016151377544,/d/conceptnet/4/en
/c/en/feel_important,feel important,/c/en/person,a person,/r/Desires,[[a person]] wants to [[feel important]],3.4641016151377544,/d/conceptnet/4/en
/c/en/broken_finger,a broken finger,/c/en/person,a person,/r/NotDesires,[[a person]] doesn't want [[a broken finger]],3.4641016151377544,/d/conceptnet/4/en
/c/en/iron_pants,iron pants,/c/en/person,A person,/r/CapableOf,[[A person]] can [[iron pants]],3.4641016151377544,/d/conceptnet/4/en
/c/en/shoulder_responsibility,shoulder responsibility,/c/en/person,a person,/r/CapableOf,[[a person]] can [[shoulder responsibility]],3.4641016151377544,/d/conceptnet/4/en
/c/en/talk_about_themselves,talk about themselves,/c/en/person,a person,/r/Desires,[[a person]] wants to [[talk about themselves]],3.4641016151377544,/d/conceptnet/4/en
/c/en/experience_joy,experience joy,/c/en/person,A person,/r/CapableOf,[[A person]] can [[experience joy]],3.4641016151377544,/d/conceptnet/4/en
/c/en/wave_goodbye,wave goodbye,/c/en/person,a person,/r/CapableOf,[[a person]] can [[wave goodbye]],3.4641016151377544,/d/conceptnet/4/en
/c/en/space,space,/c/en/person,a person,/r/Desires,[[a person]] wants [[space]],3.4641016151377544,/d/conceptnet/4/en
/c/en/accomplish_goals,accomplish goals,/c/en/person,a person,/r/Desires,[[a person]] wants to [[accomplish goals]],3.4641016151377544,/d/conceptnet/4/en
/c/en/reply_to_letter,reply to a letter,/c/en/person,a person,/r/CapableOf,[[a person]] can [[reply to a letter]],3.4641016151377544,/d/conceptnet/4/en
/c/en/own_car,own a car,/c/en/person,A person,/r/CapableOf,[[A person]] can [[own a car]],3.4641016151377544,/d/conceptnet/4/en
/c/en/die_alone,die alone,/c/en/person,a person,/r/NotDesires,[[a person]] doesn't want to [[die alone]],3.4641016151377544,/d/conceptnet/4/en
/c/en/plan_vacation,plan a vacation,/c/en/person,A person,/r/CapableOf,[[A person]] can [[plan a vacation]],3.4641016151377544,/d/conceptnet/4/en
/c/en/orgasms,orgasms,/c/en/person,a person,/r/Desires,[[a person]] wants [[orgasms]],3.4641016151377544,/d/conceptnet/4/en
/c/en/drink_milk,drink milk,/c/en/person,A person,/r/CapableOf,[[A person]] can [[drink milk]],3.4641016151377544,/d/conceptnet/4/en
/c/en/miss_appointment,miss an appointment,/c/en/person,a person,/r/CapableOf,[[a person]] can [[miss an appointment]],3.4641016151377544,/d/conceptnet/4/en
/c/en/do_what_doesn't_interest,do what doesn't interest him,/c/en/person,a person,/r/NotDesires,[[a person]] doesn't want to [[do what doesn't interest him]],3.4641016151377544,/d/conceptnet/4/en
/c/en/more_information,more information,/c/en/person,A person,/r/Desires,[[A person]] wants [[more information]],3.4641016151377544,/d/conceptnet/4/en
/c/en/person,person,/c/en/alien,an alien,/r/IsA,[[an alien]] is a type of [[person]].,3.4641016151377544,/d/conceptnet/4/en
/c/en/computer_virus,a computer virus,/c/en/person,a person,/r/NotDesires,[[a person]] doesn't want [[a computer virus]],3.4641016151377544,/d/conceptnet/4/en
/c/en/leave_place,leave a place,/c/en/person,a person,/r/CapableOf,[[a person]] can [[leave a place]],3.4641016151377544,/d/conceptnet/4/en
/c/en/write_letter_to_friend,write letter to friend,/c/en/person,Person,/r/CapableOf,[[Person]] can [[write letter to friend]],3.4641016151377544,/d/conceptnet/4/en
/c/en/vacation,vacation,/c/en/person,a person,/r/Desires,[[a person]] wants [[vacation]],3.4641016151377544,/d/conceptnet/4/en
/c/en/guess_answer,guess an answer,/c/en/person,a person,/r/CapableOf,[[a person]] can [[guess an answer]],3.4641016151377544,/d/conceptnet/4/en
/c/en/good_luck,good luck,/c/en/person,a person,/r/Desires,[[a person]] wants [[good luck]],3.4641016151377544,/d/conceptnet/4/en
/c/en/many_good_friends,many good friends,/c/en/person,a person,/r/Desires,[[a person]] wants [[many good friends]],3.4641016151377544,/d/conceptnet/4/en
/c/en/buy_car,buy a car,/c/en/person,a person,/r/CapableOf,[[a person]] can [[buy a car]],3.4641016151377544,/d/conceptnet/4/en
/c/en/trip_another_person,trip another person,/c/en/person,A person,/r/CapableOf,[[A person]] can [[trip another person]],3.4641016151377544,/d/conceptnet/4/en
/c/en/clean_air_to_breath,clean air to breath,/c/en/person,a person,/r/Desires,[[a person]] wants [[clean air to breath]],3.4641016151377544,/d/conceptnet/4/en
/c/en/further_cause,further a cause,/c/en/person,a person,/r/CapableOf,[[a person]] can [[further a cause]],3.4641016151377544,/d/conceptnet/4/en
/c/en/attempt_suicide,attempt suicide,/c/en/person,A person,/r/CapableOf,[[A person]] can [[attempt suicide]],3.4641016151377544,/d/conceptnet/4/en
/c/en/pimples,pimples,/c/en/person,a person,/r/NotDesires,[[a person]] doesn't want to [[pimples]],3.4641016151377544,/d/conceptnet/4/en
/c/en/hangnail,a hangnail,/c/en/person,A person,/r/NotDesires,[[A person]] doesn't want [[a hangnail]],3.4641016151377544,/d/conceptnet/4/en
/c/en/surprise_another_person,surprise another person,/c/en/person,A person,/r/CapableOf,[[A person]] can [[surprise another person]],3.4641016151377544,/d/conceptnet/4/en
/c/en/children_to_happy,his children to be happy,/c/en/person,a person,/r/Desires,[[a person]] wants [[his children to be happy]],3.4641016151377544,/d/conceptnet/4/en
/c/en/everything_to_same,everything to be the same,/c/en/person,a person,/r/NotDesires,[[a person]] doesn't want [[everything to be the same]],3.4641016151377544,/d/conceptnet/4/en
/c/en/good_looking,be good-looking,/c/en/person,a person,/r/Desires,[[a person]] wants to [[be good-looking]],3.4641016151377544,/d/conceptnet/4/en
/c/en/ill,be ill,/c/en/person,a person,/r/NotDesires,[[a person]] doesn't want to [[be ill]],3.4641016151377544,/d/conceptnet/4/en
/c/en/chair_committee,chair a committee,/c/en/person,a person,/r/CapableOf,[[a person]] can [[chair a committee]],3.4641016151377544,/d/conceptnet/4/en
/c/en/trust_himself,trust himself,/c/en/person,A person,/r/Desires,[[A person]] wants to [[trust himself]],3.4641016151377544,/d/conceptnet/4/en
/c/en/other_people_to_respect,other people to respect him/her,/c/en/person,a person,/r/Desires,[[a person]] wants [[other people to respect him/her]],3.4641016151377544,/d/conceptnet/4/en
/c/en/person,person,/c/en/neighbour,neighbour,/r/RelatedTo,[[neighbour]] is related to [[person]],3.446737587922817,/d/verbosity
/c/en/person,person,/c/en/boy,boy,/r/RelatedTo,[[boy]] is related to [[person]],3.4164308861734636,/d/verbosity
/c/en/person,person,/c/en/human,human,/r/RelatedTo,[[human]] is related to [[person]],3.2267630839589074,/d/verbosity
/c/en/person,person,/c/en/owner,owner,/r/RelatedTo,[[owner]] is related to [[person]],3.072458299147444,/d/verbosity
/c/en/one_people,one people,/c/en/person,person,/r/RelatedTo,[[person]] is related to [[one people]],3.0073243922131176,/d/verbosity
/c/en/land_plane,land a plane,/c/en/pilot,A pilot,/r/CapableOf,[[A pilot]] can [[land a plane]],9.16515138991168,/d/conceptnet/4/en
/c/en/fly_plane,fly a plane,/c/en/pilot,A pilot,/r/CapableOf,[[A pilot]] can [[fly a plane]],6.928203230275509,/d/conceptnet/4/en
/c/en/fly_airplane,fly airplane,/c/en/pilot,pilot,/r/CapableOf,[[pilot]] can [[fly airplane]],5.291502622129181,/d/conceptnet/4/en
/c/en/land_airplane,land an airplane,/c/en/pilot,a pilot,/r/CapableOf,[[a pilot]] can [[land an airplane]],4.898979485566356,/d/conceptnet/4/en
/c/en/fly_aeroplane,fly an aeroplane,/c/en/pilot,a pilot,/r/CapableOf,[[a pilot]] can [[fly an aeroplane]],2.0,/d/conceptnet/4/en
/c/en/pilot/n/wn/aircraft,pilot,/c/en/aircraft/n/wn/artifact,aircraft,/r/RelatedTo,[[aircraft]] is related to [[pilot]],2.0,/d/wordnet/3.1
/c/en/pilot/n/wn/aircraft,pilot,/c/en/kamikaze/n/wn/person,kamikaze,/r/IsA,[[kamikaze]] is a type of [[pilot]],2.0,/d/wordnet/3.1
/c/en/pilot/n/wn/aircraft,pilot,/c/en/captain/n/wn/person,captain,/r/IsA,[[captain]] is a type of [[pilot]],2.0,/d/wordnet/3.1
/c/en/pilot/n/wn/aircraft,pilot,/c/en/wingman/n/wn/person,wingman,/r/IsA,[[wingman]] is a type of [[pilot]],2.0,/d/wordnet/3.1
/c/en/cockpit,a cockpit,/c/en/pilot,a pilot,/r/AtLocation,Somewhere [[a pilot]] can be is in [[a cockpit]],2.0,/d/conceptnet/4/en
/c/en/pilot/n/wn/aircraft,pilot,/c/en/airplane_pilot/n/wn/aircraft,airplane pilot,/r/Synonym,[[airplane pilot]] is a synonym of [[pilot]],2.0,/d/wordnet/3.1
/c/en/pilot_program/n/wn/communication,pilot program,/c/en/pilot/n/wn/communication,pilot,/r/Synonym,[[pilot]] is a synonym of [[pilot program]],2.0,/d/wordnet/3.1
/c/en/pilot/n/wn/aircraft,pilot,/c/en/combat_pilot/n/wn/military,combat pilot,/r/IsA,[[combat pilot]] is a type of [[pilot]],2.0,/d/wordnet/3.1
/c/en/pilot_burner/n/wn/artifact,pilot burner,/c/en/pilot/n/wn/artifact,pilot,/r/Synonym,[[pilot]] is a synonym of [[pilot burner]],2.0,/d/wordnet/3.1
/c/en/aircraft/n/wn/artifact,aircraft,/c/en/pilot/n/wn/aircraft,pilot,/r/HasContext,[[pilot]] is used in the context of [[aircraft]],2.0,/d/wordnet/3.1
/c/en/pilot/n/wn/aircraft,pilot,/c/en/copilot/n/wn/person,copilot,/r/IsA,[[copilot]] is a type of [[pilot]],2.0,/d/wordnet/3.1
/c/en/pilot/n/wn/aircraft,pilot,/c/en/radio_beam/n/wn/communication,radio beam,/r/RelatedTo,[[radio beam]] is related to [[pilot]],2.0,/d/wordnet/3.1
/c/en/fly_aeroplanes,fly aeroplanes,/c/en/pilot,A pilot,/r/CapableOf,[[A pilot]] can [[fly aeroplanes]],2.0,/d/conceptnet/4/en
/c/en/fly/v/wn/air_travel,fly,/c/en/pilot/v/wn/air_travel,pilot,/r/Synonym,[[pilot]] is a synonym of [[fly]],2.0,/d/wordnet/3.1
/c/en/pilot/n/wn/aircraft,pilot,/c/en/barnstormer/n/wn/person,barnstormer,/r/IsA,[[barnstormer]] is a type of [[pilot]],2.0,/d/wordnet/3.1
/c/en/navigate/v/wn/motion,navigate,/c/en/pilot/v/wn/motion,pilot,/r/Synonym,[[pilot]] is a synonym of [[navigate]],2.0,/d/wordnet/3.1
/c/en/mariner/n/wn/person,mariner,/c/en/pilot/n/wn/person,pilot,/r/IsA,[[pilot]] is a type of [[mariner]],2.0,/d/wordnet/3.1
/c/en/airplane,an airplane,/c/en/pilot,pilot,/r/AtLocation,You are likely to find [[pilot]] in [[an airplane]].,2.0,/d/conceptnet/4/en
/c/en/fender/n/wn/artifact,fender,/c/en/pilot/n/wn/artifact,pilot,/r/Synonym,[[pilot]] is a synonym of [[fender]],2.0,/d/wordnet/3.1
/c/en/work_in_airplane,work in an airplane,/c/en/pilot,A pilot,/r/CapableOf,[[A pilot]] can [[work in an airplane]],2.0,/d/conceptnet/4/en
/c/en/original/n/wn/cognition,original,/c/en/pilot/n/wn/cognition,pilot,/r/Synonym,[[pilot]] is a synonym of [[original]],2.0,/d/wordnet/3.1
/c/en/pilot,pilot,/c/en/few/n,few,/r/RelatedTo,,2.0,/d/wiktionary/en
/c/en/shower,the shower,/c/en/pilot,a pilot,/r/AtLocation,Somewhere [[a pilot]] can be is in [[the shower]],2.0,/d/conceptnet/4/en
/c/en/fly_helicopter,fly a helicopter,/c/en/pilot,A pilot,/r/CapableOf,[[A pilot]] can [[fly a helicopter]],2.0,/d/conceptnet/4/en
/c/en/pilot/n/wn/aircraft,pilot,/c/en/helicopter/n/wn/artifact,helicopter,/r/RelatedTo,[[helicopter]] is related to [[pilot]],2.0,/d/wordnet/3.1
/c/en/pilot/n/wn/aircraft,pilot,/c/en/test_pilot/n/wn/person,test pilot,/r/IsA,[[test pilot]] is a type of [[pilot]],2.0,/d/wordnet/3.1
/c/en/pilot,pilot,/c/en/captain,captain,/r/RelatedTo,[[captain]] is related to [[pilot]],1.588,/d/verbosity
/c/en/field_questions,field questions,/c/en/politician,A politician,/r/CapableOf,[[A politician]] can [[field questions]],4.0,/d/conceptnet/4/en
/c/en/duck_issues,duck the issues,/c/en/politician,A politician,/r/CapableOf,[[A politician]] can [[duck the issues]],2.82842712474619,/d/conceptnet/4/en
/c/en/power,power,/c/en/politician,a politician,/r/Desires,[[a politician]] wants [[power]],2.82842712474619,/d/conceptnet/4/en
/c/en/politician/n/wn/person,politician,/c/en/party_boss/n/wn/person,party boss,/r/IsA,[[party boss]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/mayor/n/wn/person,mayor,/r/IsA,[[mayor]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/labourite/n/wn/person,Labourite,/r/IsA,[[Labourite]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/democrat/n/wn/person,Democrat,/r/IsA,[[Democrat]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/whig/n/wn/person,Whig,/r/IsA,[[Whig]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/talk_to_crowd,talk to a crowd,/c/en/politician,a politician,/r/CapableOf,[[a politician]] can [[talk to a crowd]],2.0,/d/conceptnet/4/en
/c/en/politician/n/wn/person,politician,/c/en/sachem/n/wn/person,sachem,/r/IsA,[[sachem]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/party_man/n/wn/person,party man,/r/IsA,[[party man]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/mugwump/n/wn/person,Mugwump,/r/IsA,[[Mugwump]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politics,politics,/c/en/politician/n,politician,/r/RelatedTo,,2.0,/d/wiktionary/en
/c/en/politician/n/wn/person,politician,/c/en/communist/n/wn/person,Communist,/r/IsA,[[Communist]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/technocrat/n/wn/person,technocrat,/r/IsA,[[technocrat]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/statesman/n/wn/person,statesman,/r/IsA,[[statesman]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician,politician,/c/en/politic/a,politic,/r/RelatedTo,,2.0,/d/wiktionary/en
/c/en/politician/n/wn/person,politician,/c/en/politico/n/wn/person,politico,/r/Synonym,[[politico]] is a synonym of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/demagogue/n/wn/person,demagogue,/r/IsA,[[demagogue]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/federalist/n/wn/person,Federalist,/r/IsA,[[Federalist]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/schemer/n/wn/person,schemer,/c/en/politician/n/wn/person,politician,/r/IsA,[[politician]] is a type of [[schemer]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/machine_politician/n/wn/person,machine politician,/r/IsA,[[machine politician]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/grigori_aleksandrovich_potemkin/n/wn/person,Grigori Aleksandrovich Potemkin,/r/IsA,[[Grigori Aleksandrovich Potemkin]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/republican/n/wn/person,Republican,/r/IsA,[[Republican]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/campaigner/n/wn/person,campaigner,/r/IsA,[[campaigner]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/pol/n/wn/person,pol,/r/Synonym,[[pol]] is a synonym of [[politician]],2.0,/d/wordnet/3.1
/c/en/scandal,a scandal,/c/en/politician,a politician,/r/NotDesires,[[a politician]] doesn't want [[a scandal]],2.0,/d/conceptnet/4/en
/c/en/politician,a politician,/c/en/president,A president,/r/IsA,[[A president]] is [[a politician]],2.0,/d/conceptnet/4/en
/c/en/politician/n/wn/person,politician,/c/en/political_leader/n/wn/person,political leader,/r/Synonym,[[political leader]] is a synonym of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/socialist/n/wn/person,socialist,/r/IsA,[[socialist]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/corrupt,corrupt,/c/en/politician,a politician,/r/HasProperty,[[a politician]] is [[corrupt]],2.0,/d/conceptnet/4/en
/c/en/politician/n/wn/person,politician,/c/en/noncandidate/n/wn/person,noncandidate,/r/IsA,[[noncandidate]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician/n/wn/person,politician,/c/en/standard_bearer/n/wn/person,standard-bearer,/r/IsA,[[standard-bearer]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/duck_issue,duck an issue,/c/en/politician,a politician,/r/CapableOf,[[a politician]] can [[duck an issue]],2.0,/d/conceptnet/4/en
/c/en/politician/n/wn/person,politician,/c/en/legislator/n/wn/law,legislator,/r/IsA,[[legislator]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician,politician,/c/en/political/a,political,/r/RelatedTo,,2.0,/d/wiktionary/en
/c/en/give_speech,give a speech,/c/en/politician,A politician,/r/CapableOf,[[A politician]] can [[give a speech]],2.0,/d/conceptnet/4/en
/c/en/lie,lie,/c/en/politician,a politician,/r/CapableOf,An activity [[a politician]] can do is [[lie]],2.0,/d/conceptnet/4/en
/c/en/politician/n/wn/person,politician,/c/en/governor/n/wn/person,governor,/r/IsA,[[governor]] is a type of [[politician]],2.0,/d/wordnet/3.1
/c/en/politician,politician,/c/en/antipolitician/n,antipolitician,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/chair_discussion,chair a discussion,/c/en/politician,A politician,/r/CapableOf,[[A politician]] can [[chair a discussion]],1.0,/d/conceptnet/4/en
/c/en/politician,politician,/c/en/only_nixon_could_go_to_china,only nixon could go to china,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/young_england/n,young england,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician/n,politician,/c/en/vice_president/n/opencyc/vice_president_government_official,vice president,/r/IsA,,1.0,/d/opencyc
/c/en/state_opinion,state his opinion,/c/en/politician,a politician,/r/CapableOf,[[a politician]] can [[state his opinion]],1.0,/d/conceptnet/4/en
/c/en/complete_speech,complete his speech,/c/en/politician,the politician,/r/CapableOf,[[the politician]] can [[complete his speech]],1.0,/d/conceptnet/4/en
/c/en/worker/n,worker,/c/en/politician/n,politician,/r/IsA,,1.0,/d/opencyc
/c/en/politician,politician,/c/en/highbinder/n,highbinder,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/pollie,pollie,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/photo_opportunity/n,photo opportunity,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/divide_nation,divide a nation,/c/en/politician,A politician,/r/CapableOf,[[A politician]] can [[divide a nation]],1.0,/d/conceptnet/4/en
/c/en/politician,politician,/c/en/mandate/n,mandate,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/mussolinian/a,mussolinian,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/doughface/n,doughface,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/realpolitician,realpolitician,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/advance_person/n,advance person,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/spoilsman/n,spoilsman,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician/n,politician,/c/en/head_of_state/n,head of state,/r/IsA,,1.0,/d/opencyc
/c/en/politician,politician,/c/en/newspeak/n,newspeak,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/mazarine/a,mazarine,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/catilinian/a,catilinian,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/berlusconi/n,berlusconi,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/cut_fat_out,cut the fat out,/c/en/politician,A politician,/r/CapableOf,[[A politician]] can [[cut the fat out]],1.0,/d/conceptnet/4/en
/c/en/politician,politician,/c/en/addisonian/a,addisonian,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/pericles/n,pericles,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/euro_rebel/n,euro rebel,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/politic/n,politic,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/gaddafian/a,gaddafian,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician/n,politician,/c/en/national_leader/n,national leader,/r/IsA,,1.0,/d/opencyc
/c/en/politician,politician,/c/en/politicianess,politicianess,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/politainer,politainer,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/politicianly,politicianly,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/campaignspeak/n,campaignspeak,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politically,politically,/c/en/politician/n,politician,/r/RelatedTo,,1.0,/d/wiktionary/fr
/c/en/politician,politician,/c/en/ingersollian/a,ingersollian,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/cuckservative/n,cuckservative,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/femocrat/n,femocrat,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician/n,politician,/c/en/italian_politician/n,italian politician,/r/IsA,,1.0,/d/opencyc
/c/en/look_honest,look honest,/c/en/politician,a politician,/r/CapableOf,[[a politician]] can [[look honest]],1.0,/d/conceptnet/4/en
/c/en/politician/n,politician,/c/en/national_president/n,national president,/r/IsA,,1.0,/d/opencyc
/c/en/politician/n,politician,/c/en/mayor/n,mayor,/r/IsA,,1.0,/d/opencyc
/c/en/politician,politician,/c/en/pepys/n,pepys,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/politico/n,politico,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician/n,politician,/c/en/electoral_candidate/n,electoral candidate,/r/IsA,,1.0,/d/opencyc
/c/en/politician,politician,/c/en/gesture_politics/n,gesture politics,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/win_elections,win elections,/c/en/politician,a politician,/r/Desires,[[a politician]] wants to [[win elections]],1.0,/d/conceptnet/4/en
/c/en/politician,politician,/c/en/macaca_moment/n,macaca moment,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/morrisite/n,morrisite,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/boodlerism/n,boodlerism,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/political,political,/c/en/politician/n,politician,/r/RelatedTo,,1.0,/d/wiktionary/fr
/c/en/politician,politician,/c/en/macaulayan/a,macaulayan,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/chanakya/n,chanakya,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/promise_public_to_lower_taxes,promise the public to lower taxes,/c/en/politician,a politician,/r/CapableOf,[[a politician]] can [[promise the public to lower taxes]],1.0,/d/conceptnet/4/en
/c/en/ingratiating,ingratiating,/c/en/politician/n,politician,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/pollie/n,pollie,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/field_certain_questons,field certain questons,/c/en/politician,A politician,/r/CapableOf,[[A politician]] can [[field certain questons]],1.0,/d/conceptnet/4/en
/c/en/politician,politician,/c/en/themistoclean/a,themistoclean,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/politicianess/n,politicianess,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/kautskyan/a,kautskyan,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/political_machine/n,political machine,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/gazump/n/wikt/en_2,gazump,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/speaking_meaninglessly,be speaking meaninglessly,/c/en/politician,a politician,/r/CapableOf,[[a politician]] can [[be speaking meaninglessly]],1.0,/d/conceptnet/4/en
/c/en/politician,politician,/c/en/militician,militician,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/politics/v,politics,/c/en/politician,politician,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/serve_constituency,serve their constituency,/c/en/politician,a politician,/r/Desires,[[a politician]] wants to [[serve their constituency]],1.0,/d/conceptnet/4/en
/c/en/politician,politician,/c/en/pussygate/n,pussygate,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/pollutician,pollutician,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/padayatra/n,padayatra,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/politician,politician,/c/en/kinsley_gaffe/n,kinsley gaffe,/r/RelatedTo,,1.0,/d/wiktionary/en
